"Date(UTC)","UnixTimeStamp","Value"
"9/12/2017","1505174400","294.10"
"9/13/2017","1505260800","275.84"
"9/14/2017","1505347200","223.14"
"9/15/2017","1505433600","259.57"
"9/16/2017","1505520000","254.49"
"9/17/2017","1505606400","258.40"
"9/18/2017","1505692800","297.53"
"9/19/2017","1505779200","283.00"
"9/20/2017","1505865600","283.56"
"9/21/2017","1505952000","257.77"
"9/22/2017","1506038400","262.94"
"9/23/2017","1506124800","286.14"
"9/24/2017","1506211200","282.60"
"9/25/2017","1506297600","294.89"
"9/26/2017","1506384000","288.64"
"9/27/2017","1506470400","309.97"
"9/28/2017","1506556800","302.77"
"9/29/2017","1506643200","292.58"
"9/30/2017","1506729600","302.77"
"10/1/2017","1506816000","303.95"
"10/2/2017","1506902400","296.81"
"10/3/2017","1506988800","291.81"
"10/4/2017","1507075200","291.68"
"10/5/2017","1507161600","294.99"
"10/6/2017","1507248000","308.33"
"10/7/2017","1507334400","311.26"
"10/8/2017","1507420800","309.49"
"10/9/2017","1507507200","296.95"
"10/10/2017","1507593600","298.46"
"10/11/2017","1507680000","302.86"
"10/12/2017","1507766400","302.89"
"10/13/2017","1507852800","336.83"
"10/14/2017","1507939200","338.81"
"10/15/2017","1508025600","336.58"
"10/16/2017","1508112000","334.23"
"10/17/2017","1508198400","316.14"
"10/18/2017","1508284800","313.54"
"10/19/2017","1508371200","307.41"
"10/20/2017","1508457600","303.08"
"10/21/2017","1508544000","299.55"
"10/22/2017","1508630400","294.03"
"10/23/2017","1508716800","285.27"
"10/24/2017","1508803200","296.50"
"10/25/2017","1508889600","296.35"
"10/26/2017","1508976000","295.54"
"10/27/2017","1509062400","296.36"
"10/28/2017","1509148800","293.35"
"10/29/2017","1509235200","304.04"
"10/30/2017","1509321600","306.80"
"10/31/2017","1509408000","303.64"
"11/1/2017","1509494400","289.42"
"11/2/2017","1509580800","284.92"
"11/3/2017","1509667200","304.51"
"11/4/2017","1509753600","300.04"
"11/5/2017","1509840000","296.23"
"11/6/2017","1509926400","296.82"
"11/7/2017","1510012800","291.84"
"11/8/2017","1510099200","307.35"
"11/9/2017","1510185600","319.66"
"11/10/2017","1510272000","296.86"
"11/11/2017","1510358400","314.23"
"11/12/2017","1510444800","306.02"
"11/13/2017","1510531200","314.60"
"11/14/2017","1510617600","334.72"
"11/15/2017","1510704000","331.20"
"11/16/2017","1510790400","330.32"
"11/17/2017","1510876800","331.72"
"11/18/2017","1510963200","346.65"
"11/19/2017","1511049600","354.60"
"11/20/2017","1511136000","367.71"
"11/21/2017","1511222400","360.52"
"11/22/2017","1511308800","380.84"
"11/23/2017","1511395200","406.57"
"11/24/2017","1511481600","470.43"
"11/25/2017","1511568000","464.61"
"11/26/2017","1511654400","470.54"
"11/27/2017","1511740800","475.24"
"11/28/2017","1511827200","466.27"
"11/29/2017","1511913600","427.42"
"11/30/2017","1512000000","434.85"
"12/1/2017","1512086400","461.58"
"12/2/2017","1512172800","457.96"
"12/3/2017","1512259200","462.81"
"12/4/2017","1512345600","466.93"
"12/5/2017","1512432000","453.96"
"12/6/2017","1512518400","422.48"
"12/7/2017","1512604800","421.15"
"12/8/2017","1512691200","451.74"
"12/9/2017","1512777600","472.86"
"12/10/2017","1512864000","436.49"
"12/11/2017","1512950400","513.29"
"12/12/2017","1513036800","656.52"
"12/13/2017","1513123200","699.09"
"12/14/2017","1513209600","693.58"
"12/15/2017","1513296000","684.27"
"12/16/2017","1513382400","692.83"
"12/17/2017","1513468800","717.71"
"12/18/2017","1513555200","785.99"
"12/19/2017","1513641600","812.50"
"12/20/2017","1513728000","799.17"
"12/21/2017","1513814400","789.39"
"12/22/2017","1513900800","657.83"
"12/23/2017","1513987200","700.44"
"12/24/2017","1514073600","675.91"
"12/25/2017","1514160000","723.14"
"12/26/2017","1514246400","753.40"
"12/27/2017","1514332800","739.94"
"12/28/2017","1514419200","716.69"
"12/29/2017","1514505600","739.60"
"12/30/2017","1514592000","692.99"
"12/31/2017","1514678400","741.13"
"1/1/2018","1514764800","756.20"
"1/2/2018","1514851200","861.97"
"1/3/2018","1514937600","941.10"
"1/4/2018","1515024000","944.83"
"1/5/2018","1515110400","967.13"
"1/6/2018","1515196800","1006.41"
"1/7/2018","1515283200","1117.75"
"1/8/2018","1515369600","1136.11"
"1/9/2018","1515456000","1289.24"
"1/10/2018","1515542400","1248.99"
"1/11/2018","1515628800","1139.32"
"1/12/2018","1515715200","1261.03"
"1/13/2018","1515801600","1385.02"
"1/14/2018","1515888000","1359.48"
"1/15/2018","1515974400","1278.69"
"1/16/2018","1516060800","1050.26"
"1/17/2018","1516147200","1024.69"
"1/18/2018","1516233600","1012.97"
"1/19/2018","1516320000","1037.36"
"1/20/2018","1516406400","1150.50"
"1/21/2018","1516492800","1049.09"
"1/22/2018","1516579200","999.64"
"1/23/2018","1516665600","984.47"
"1/24/2018","1516752000","1061.78"
"1/25/2018","1516838400","1046.37"
"1/26/2018","1516924800","1048.58"
"1/27/2018","1517011200","1109.08"
"1/28/2018","1517097600","1231.58"
"1/29/2018","1517184000","1169.96"
"1/30/2018","1517270400","1063.75"
"1/31/2018","1517356800","1111.31"
"2/1/2018","1517443200","1026.19"
"2/2/2018","1517529600","917.47"
"2/3/2018","1517616000","970.87"
"2/4/2018","1517702400","827.59"
"2/5/2018","1517788800","695.08"
"2/6/2018","1517875200","785.01"
"2/7/2018","1517961600","751.81"
"2/8/2018","1518048000","813.55"
"2/9/2018","1518134400","877.88"
"2/10/2018","1518220800","850.75"
"2/11/2018","1518307200","811.24"
"2/12/2018","1518393600","865.27"
"2/13/2018","1518480000","840.98"
"2/14/2018","1518566400","920.11"
"2/15/2018","1518652800","927.95"
"2/16/2018","1518739200","938.02"
"2/17/2018","1518825600","974.77"
"2/18/2018","1518912000","913.90"
"2/19/2018","1518998400","939.79"
"2/20/2018","1519084800","885.52"
"2/21/2018","1519171200","840.10"
"2/22/2018","1519257600","804.63"
"2/23/2018","1519344000","854.70"
"2/24/2018","1519430400","833.49"
"2/25/2018","1519516800","840.28"
"2/26/2018","1519603200","867.62"
"2/27/2018","1519689600","871.58"
"2/28/2018","1519776000","851.50"
"3/1/2018","1519862400","869.87"
"3/2/2018","1519948800","855.60"
"3/3/2018","1520035200","855.65"
"3/4/2018","1520121600","864.83"
"3/5/2018","1520208000","849.42"
"3/6/2018","1520294400","815.69"
"3/7/2018","1520380800","751.13"
"3/8/2018","1520467200","698.83"
"3/9/2018","1520553600","726.92"
"3/10/2018","1520640000","682.30"
"3/11/2018","1520726400","720.36"
"3/12/2018","1520812800","697.02"
"3/13/2018","1520899200","689.96"
"3/14/2018","1520985600","613.15"
"3/15/2018","1521072000","610.56"
"3/16/2018","1521158400","600.53"
"3/17/2018","1521244800","549.79"
"3/18/2018","1521331200","537.38"
"3/19/2018","1521417600","555.55"
"3/20/2018","1521504000","557.57"
"3/21/2018","1521590400","559.91"
"3/22/2018","1521676800","539.89"
"3/23/2018","1521763200","543.83"
"3/24/2018","1521849600","520.16"
"3/25/2018","1521936000","523.01"
"3/26/2018","1522022400","486.25"
"3/27/2018","1522108800","448.78"
"3/28/2018","1522195200","445.93"
"3/29/2018","1522281600","383.90"
"3/30/2018","1522368000","393.82"
"3/31/2018","1522454400","394.07"
"4/1/2018","1522540800","378.85"
"4/2/2018","1522627200","384.68"
"4/3/2018","1522713600","415.93"
"4/4/2018","1522800000","378.65"
"4/5/2018","1522886400","381.36"
"4/6/2018","1522972800","370.35"
"4/7/2018","1523059200","384.98"
"4/8/2018","1523145600","400.72"
"4/9/2018","1523232000","399.02"
"4/10/2018","1523318400","415.65"
"4/11/2018","1523404800","430.42"
"4/12/2018","1523491200","493.95"
"4/13/2018","1523577600","494.96"
"4/14/2018","1523664000","502.79"
"4/15/2018","1523750400","534.15"
"4/16/2018","1523836800","511.67"
"4/17/2018","1523923200","503.03"
"4/18/2018","1524009600","525.78"
"4/19/2018","1524096000","567.25"
"4/20/2018","1524182400","617.16"
"4/21/2018","1524268800","605.17"
"4/22/2018","1524355200","621.33"
"4/23/2018","1524441600","644.13"
"4/24/2018","1524528000","703.35"
"4/25/2018","1524614400","617.73"
"4/26/2018","1524700800","661.45"
"4/27/2018","1524787200","643.33"
"4/28/2018","1524873600","683.02"
"4/29/2018","1524960000","689.31"
"4/30/2018","1525046400","670.04"
"5/1/2018","1525132800","670.81"
"5/2/2018","1525219200","686.74"
"5/3/2018","1525305600","777.62"
"5/4/2018","1525392000","784.21"
"5/5/2018","1525478400","816.58"
"5/6/2018","1525564800","790.39"
"5/7/2018","1525651200","752.40"
"5/8/2018","1525737600","747.79"
"5/9/2018","1525824000","751.27"
"5/10/2018","1525910400","723.61"
"5/11/2018","1525996800","677.80"
"5/12/2018","1526083200","683.64"
"5/13/2018","1526169600","729.34"
"5/14/2018","1526256000","727.41"
"5/15/2018","1526342400","705.64"
"5/16/2018","1526428800","706.72"
"5/17/2018","1526515200","668.38"
"5/18/2018","1526601600","693.57"
"5/19/2018","1526688000","696.05"
"5/20/2018","1526774400","715.15"
"5/21/2018","1526860800","696.73"
"5/22/2018","1526947200","640.84"
"5/23/2018","1527033600","577.01"
"5/24/2018","1527120000","602.59"
"5/25/2018","1527206400","584.77"
"5/26/2018","1527292800","585.76"
"5/27/2018","1527379200","569.64"
"5/28/2018","1527465600","512.03"
"5/29/2018","1527552000","566.59"
"5/30/2018","1527638400","557.12"
"5/31/2018","1527724800","577.23"
"6/1/2018","1527811200","579.01"
"6/2/2018","1527897600","590.53"
"6/3/2018","1527984000","619.04"
"6/4/2018","1528070400","591.31"
"6/5/2018","1528156800","608.23"
"6/6/2018","1528243200","606.30"
"6/7/2018","1528329600","604.44"
"6/8/2018","1528416000","599.55"
"6/9/2018","1528502400","593.38"
"6/10/2018","1528588800","524.74"
"6/11/2018","1528675200","531.15"
"6/12/2018","1528761600","494.53"
"6/13/2018","1528848000","476.30"
"6/14/2018","1528934400","519.83"
"6/15/2018","1529020800","487.51"
"6/16/2018","1529107200","497.22"
"6/17/2018","1529193600","496.74"
"6/18/2018","1529280000","517.63"
"6/19/2018","1529366400","538.45"
"6/20/2018","1529452800","536.16"
"6/21/2018","1529539200","525.77"
"6/22/2018","1529625600","462.16"
"6/23/2018","1529712000","474.18"
"6/24/2018","1529798400","455.25"
"6/25/2018","1529884800","458.82"
"6/26/2018","1529971200","429.58"
"6/27/2018","1530057600","441.75"
"6/28/2018","1530144000","420.72"
"6/29/2018","1530230400","435.25"
"6/30/2018","1530316800","453.42"
"7/1/2018","1530403200","451.95"
"7/2/2018","1530489600","476.58"
"7/3/2018","1530576000","461.95"
"7/4/2018","1530662400","467.19"
"7/5/2018","1530748800","467.55"
"7/6/2018","1530835200","469.93"
"7/7/2018","1530921600","485.81"
"7/8/2018","1531008000","486.19"
"7/9/2018","1531094400","471.48"
"7/10/2018","1531180800","432.69"
"7/11/2018","1531267200","445.59"
"7/12/2018","1531353600","430.91"
"7/13/2018","1531440000","432.46"
"7/14/2018","1531526400","433.74"
"7/15/2018","1531612800","449.62"
"7/16/2018","1531699200","478.75"
"7/17/2018","1531785600","499.06"
"7/18/2018","1531872000","479.02"
"7/19/2018","1531958400","468.65"
"7/20/2018","1532044800","448.84"
"7/21/2018","1532131200","461.04"
"7/22/2018","1532217600","457.65"
"7/23/2018","1532304000","449.63"
"7/24/2018","1532390400","479.47"
"7/25/2018","1532476800","471.28"
"7/26/2018","1532563200","462.03"
"7/27/2018","1532649600","469.69"
"7/28/2018","1532736000","468.55"
"7/29/2018","1532822400","466.20"
"7/30/2018","1532908800","456.56"
"7/31/2018","1532995200","431.99"
"8/1/2018","1533081600","419.87"
"8/2/2018","1533168000","410.83"
"8/3/2018","1533254400","417.62"
"8/4/2018","1533340800","406.91"
"8/5/2018","1533427200","408.81"
"8/6/2018","1533513600","404.95"
"8/7/2018","1533600000","377.94"
"8/8/2018","1533686400","355.57"
"8/9/2018","1533772800","363.51"
"8/10/2018","1533859200","331.57"
"8/11/2018","1533945600","318.01"
"8/12/2018","1534032000","318.20"
"8/13/2018","1534118400","284.03"
"8/14/2018","1534204800","278.31"
"8/15/2018","1534291200","281.24"
"8/16/2018","1534377600","286.80"
"8/17/2018","1534464000","317.57"
"8/18/2018","1534550400","294.85"
"8/19/2018","1534636800","299.62"
"8/20/2018","1534723200","270.81"
"8/21/2018","1534809600","281.13"
"8/22/2018","1534896000","270.37"
"8/23/2018","1534982400","275.83"
"8/24/2018","1535068800","281.37"
"8/25/2018","1535155200","277.56"
"8/26/2018","1535241600","274.30"
"8/27/2018","1535328000","288.02"
"8/28/2018","1535414400","295.55"
"8/29/2018","1535500800","288.67"
"8/30/2018","1535587200","284.15"
"8/31/2018","1535673600","281.66"
"9/1/2018","1535760000","295.36"
"9/2/2018","1535846400","295.02"
"9/3/2018","1535932800","288.97"
"9/4/2018","1536019200","285.23"
"9/5/2018","1536105600","228.27"
"9/6/2018","1536192000","229.52"
"9/7/2018","1536278400","215.14"
"9/8/2018","1536364800","196.77"
"9/9/2018","1536451200","195.99"
"9/10/2018","1536537600","197.14"
"9/11/2018","1536624000","185.15"
"9/12/2018","1536710400","183.03"
"9/13/2018","1536796800","211.27"
"9/14/2018","1536883200","208.87"
"9/15/2018","1536969600","221.63"
"9/16/2018","1537056000","220.12"
"9/17/2018","1537142400","196.04"
"9/18/2018","1537228800","208.39"
"9/19/2018","1537315200","209.78"
"9/20/2018","1537401600","224.76"
"9/21/2018","1537488000","247.69"
"9/22/2018","1537574400","240.78"
"9/23/2018","1537660800","244.55"
"9/24/2018","1537747200","227.92"
"9/25/2018","1537833600","219.20"
"9/26/2018","1537920000","214.21"
"9/27/2018","1538006400","229.09"
"9/28/2018","1538092800","221.56"
"9/29/2018","1538179200","231.32"
"9/30/2018","1538265600","232.60"
"10/1/2018","1538352000","230.89"
"10/2/2018","1538438400","225.41"
"10/3/2018","1538524800","219.97"
"10/4/2018","1538611200","221.76"
"10/5/2018","1538697600","227.90"
"10/6/2018","1538784000","224.62"
"10/7/2018","1538870400","225.65"
"10/8/2018","1538956800","229.33"
"10/9/2018","1539043200","227.49"
"10/10/2018","1539129600","225.26"
"10/11/2018","1539216000","189.83"
"10/12/2018","1539302400","195.97"
"10/13/2018","1539388800","199.45"
"10/14/2018","1539475200","194.99"
"10/15/2018","1539561600","210.80"
"10/16/2018","1539648000","210.22"
"10/17/2018","1539734400","207.60"
"10/18/2018","1539820800","202.49"
"10/19/2018","1539907200","202.86"
"10/20/2018","1539993600","205.08"
"10/21/2018","1540080000","204.77"
"10/22/2018","1540166400","203.60"
"10/23/2018","1540252800","203.70"
"10/24/2018","1540339200","202.92"
"10/25/2018","1540425600","201.23"
"10/26/2018","1540512000","203.37"
"10/27/2018","1540598400","202.79"
"10/28/2018","1540684800","203.72"
"10/29/2018","1540771200","195.67"
"10/30/2018","1540857600","196.19"
"10/31/2018","1540944000","197.85"
"11/1/2018","1541030400","198.73"
"11/2/2018","1541116800","201.02"
"11/3/2018","1541203200","199.47"
"11/4/2018","1541289600","211.30"
"11/5/2018","1541376000","209.70"
"11/6/2018","1541462400","219.56"
"11/7/2018","1541548800","217.99"
"11/8/2018","1541635200","211.29"
"11/9/2018","1541721600","209.39"
"11/10/2018","1541808000","211.90"
"11/11/2018","1541894400","211.70"
"11/12/2018","1541980800","210.81"
"11/13/2018","1542067200","206.42"
"11/14/2018","1542153600","182.72"
"11/15/2018","1542240000","181.53"
"11/16/2018","1542326400","174.84"
"11/17/2018","1542412800","174.22"
"11/18/2018","1542499200","177.53"
"11/19/2018","1542585600","148.22"
"11/20/2018","1542672000","130.74"
"11/21/2018","1542758400","136.50"
"11/22/2018","1542844800","124.83"
"11/23/2018","1542931200","123.37"
"11/24/2018","1543017600","112.75"
"11/25/2018","1543104000","116.75"
"11/26/2018","1543190400","108.87"
"11/27/2018","1543276800","110.19"
"11/28/2018","1543363200","122.88"
"11/29/2018","1543449600","117.48"
"11/30/2018","1543536000","112.87"
"12/1/2018","1543622400","118.50"
"12/2/2018","1543708800","115.96"
"12/3/2018","1543795200","108.23"
"12/4/2018","1543881600","109.82"
"12/5/2018","1543968000","101.57"
"12/6/2018","1544054400","90.43"
"12/7/2018","1544140800","93.61"
"12/8/2018","1544227200","91.44"
"12/9/2018","1544313600","94.42"
"12/10/2018","1544400000","90.70"
"12/11/2018","1544486400","88.05"
"12/12/2018","1544572800","90.52"
"12/13/2018","1544659200","86.39"
"12/14/2018","1544745600","83.90"
"12/15/2018","1544832000","84.27"
"12/16/2018","1544918400","85.39"
"12/17/2018","1545004800","95.44"
"12/18/2018","1545091200","102.44"
"12/19/2018","1545177600","100.63"
"12/20/2018","1545264000","116.43"
"12/21/2018","1545350400","109.44"
"12/22/2018","1545436800","118.36"
"12/23/2018","1545523200","131.56"
"12/24/2018","1545609600","140.87"
"12/25/2018","1545696000","130.99"
"12/26/2018","1545782400","132.61"
"12/27/2018","1545868800","116.72"
"12/28/2018","1545955200","139.73"
"12/29/2018","1546041600","137.30"
"12/30/2018","1546128000","141.33"
"12/31/2018","1546214400","133.49"
"1/1/2019","1546300800","142.66"
"1/2/2019","1546387200","156.57"
"1/3/2019","1546473600","149.44"
"1/4/2019","1546560000","156.04"
"1/5/2019","1546646400","156.23"
"1/6/2019","1546732800","158.61"
"1/7/2019","1546819200","152.09"
"1/8/2019","1546905600","151.10"
"1/9/2019","1546992000","151.17"
"1/10/2019","1547078400","127.96"
"1/11/2019","1547164800","127.16"
"1/12/2019","1547251200","125.83"
"1/13/2019","1547337600","116.56"
"1/14/2019","1547424000","129.74"
"1/15/2019","1547510400","121.22"
"1/16/2019","1547596800","123.12"
"1/17/2019","1547683200","123.72"
"1/18/2019","1547769600","120.57"
"1/19/2019","1547856000","124.85"
"1/20/2019","1547942400","118.41"
"1/21/2019","1548028800","116.72"
"1/22/2019","1548115200","119.12"
"1/23/2019","1548201600","117.57"
"1/24/2019","1548288000","117.70"
"1/25/2019","1548374400","115.92"
"1/26/2019","1548460800","116.33"
"1/27/2019","1548547200","112.27"
"1/28/2019","1548633600","106.36"
"1/29/2019","1548720000","104.75"
"1/30/2019","1548806400","109.04"
"1/31/2019","1548892800","106.89"
"2/1/2019","1548979200","107.03"
"2/2/2019","1549065600","111.00"
"2/3/2019","1549152000","107.21"
"2/4/2019","1549238400","106.90"
"2/5/2019","1549324800","106.93"
"2/6/2019","1549411200","104.50"
"2/7/2019","1549497600","104.30"
"2/8/2019","1549584000","119.49"
"2/9/2019","1549670400","119.46"
"2/10/2019","1549756800","125.58"
"2/11/2019","1549843200","120.76"
"2/12/2019","1549929600","122.63"
"2/13/2019","1550016000","122.31"
"2/14/2019","1550102400","120.85"
"2/15/2019","1550188800","122.02"
"2/16/2019","1550275200","123.26"
"2/17/2019","1550361600","134.28"
"2/18/2019","1550448000","146.53"
"2/19/2019","1550534400","144.40"
"2/20/2019","1550620800","149.23"
"2/21/2019","1550707200","146.36"
"2/22/2019","1550793600","149.04"
"2/23/2019","1550880000","159.48"
"2/24/2019","1550966400","133.42"
"2/25/2019","1551052800","139.02"
"2/26/2019","1551139200","137.12"
"2/27/2019","1551225600","135.94"
"2/28/2019","1551312000","136.29"
"3/1/2019","1551398400","136.15"
"3/2/2019","1551484800","133.81"
"3/3/2019","1551571200","131.21"
"3/4/2019","1551657600","126.43"
"3/5/2019","1551744000","137.93"
"3/6/2019","1551830400","138.49"
"3/7/2019","1551916800","137.65"
"3/8/2019","1552003200","134.42"
"3/9/2019","1552089600","138.24"
"3/10/2019","1552176000","136.36"
"3/11/2019","1552262400","133.54"
"3/12/2019","1552348800","134.37"
"3/13/2019","1552435200","132.93"
"3/14/2019","1552521600","132.89"
"3/15/2019","1552608000","137.63"
"3/16/2019","1552694400","141.68"
"3/17/2019","1552780800","139.74"
"3/18/2019","1552867200","138.50"
"3/19/2019","1552953600","139.46"
"3/20/2019","1553040000","140.22"
"3/21/2019","1553126400","135.61"
"3/22/2019","1553212800","136.76"
"3/23/2019","1553299200","137.74"
"3/24/2019","1553385600","136.21"
"3/25/2019","1553472000","133.96"
"3/26/2019","1553558400","134.29"
"3/27/2019","1553644800","140.23"
"3/28/2019","1553731200","138.39"
"3/29/2019","1553817600","144.41"
"3/30/2019","1553904000","143.29"
"3/31/2019","1553990400","142.40"
"4/1/2019","1554076800","141.85"
"4/2/2019","1554163200","164.93"
"4/3/2019","1554249600","161.18"
"4/4/2019","1554336000","158.07"
"4/5/2019","1554422400","166.39"
"4/6/2019","1554508800","166.28"
"4/7/2019","1554595200","175.57"
"4/8/2019","1554681600","181.06"
"4/9/2019","1554768000","176.30"
"4/10/2019","1554854400","177.39"
"4/11/2019","1554940800","165.24"
"4/12/2019","1555027200","164.56"
"4/13/2019","1555113600","164.53"
"4/14/2019","1555200000","168.68"
"4/15/2019","1555286400","160.30"
"4/16/2019","1555372800","166.90"
"4/17/2019","1555459200","167.02"
"4/18/2019","1555545600","174.60"
"4/19/2019","1555632000","174.13"
"4/20/2019","1555718400","173.96"
"4/21/2019","1555804800","170.30"
"4/22/2019","1555891200","171.90"
"4/23/2019","1555977600","170.66"
"4/24/2019","1556064000","166.05"
"4/25/2019","1556150400","152.99"
"4/26/2019","1556236800","156.45"
"4/27/2019","1556323200","158.36"
"4/28/2019","1556409600","158.05"
"4/29/2019","1556496000","156.69"
"4/30/2019","1556582400","164.39"
"5/1/2019","1556668800","161.42"
"5/2/2019","1556755200","161.29"
"5/3/2019","1556841600","168.24"
"5/4/2019","1556928000","163.61"
"5/5/2019","1557014400","163.94"
"5/6/2019","1557100800","173.70"
"5/7/2019","1557187200","168.59"
"5/8/2019","1557273600","171.42"
"5/9/2019","1557360000","170.86"
"5/10/2019","1557446400","172.50"
"5/11/2019","1557532800","192.44"
"5/12/2019","1557619200","188.14"
"5/13/2019","1557705600","195.83"
"5/14/2019","1557792000","217.16"
"5/15/2019","1557878400","248.64"
"5/16/2019","1557964800","264.47"
"5/17/2019","1558051200","244.84"
"5/18/2019","1558137600","233.96"
"5/19/2019","1558224000","260.90"
"5/20/2019","1558310400","252.10"
"5/21/2019","1558396800","254.94"
"5/22/2019","1558483200","243.46"
"5/23/2019","1558569600","245.60"
"5/24/2019","1558656000","249.61"
"5/25/2019","1558742400","251.49"
"5/26/2019","1558828800","268.26"
"5/27/2019","1558915200","271.83"
"5/28/2019","1559001600","271.45"
"5/29/2019","1559088000","269.60"
"5/30/2019","1559174400","254.45"
"5/31/2019","1559260800","267.42"
"6/1/2019","1559347200","264.71"
"6/2/2019","1559433600","269.31"
"6/3/2019","1559520000","249.61"
"6/4/2019","1559606400","241.10"
"6/5/2019","1559692800","246.16"
"6/6/2019","1559779200","249.43"
"6/7/2019","1559865600","249.54"
"6/8/2019","1559952000","244.40"
"6/9/2019","1560038400","231.43"
"6/10/2019","1560124800","247.96"
"6/11/2019","1560211200","245.16"
"6/12/2019","1560297600","263.05"
"6/13/2019","1560384000","255.09"
"6/14/2019","1560470400","263.76"
"6/15/2019","1560556800","269.22"
"6/16/2019","1560643200","268.53"
"6/17/2019","1560729600","273.92"
"6/18/2019","1560816000","264.51"
"6/19/2019","1560902400","269.01"
"6/20/2019","1560988800","272.21"
"6/21/2019","1561075200","296.03"
"6/22/2019","1561161600","309.41"
"6/23/2019","1561248000","307.37"
"6/24/2019","1561334400","311.22"
"6/25/2019","1561420800","316.53"
"6/26/2019","1561507200","333.76"
"6/27/2019","1561593600","294.07"
"6/28/2019","1561680000","309.37"
"6/29/2019","1561766400","317.32"
"6/30/2019","1561852800","290.15"
"7/1/2019","1561939200","294.17"
"7/2/2019","1562025600","291.61"
"7/3/2019","1562112000","302.17"
"7/4/2019","1562198400","283.10"
"7/5/2019","1562284800","287.90"
"7/6/2019","1562371200","287.98"
"7/7/2019","1562457600","306.43"
"7/8/2019","1562544000","313.34"
"7/9/2019","1562630400","307.89"
"7/10/2019","1562716800","288.64"
"7/11/2019","1562803200","268.56"
"7/12/2019","1562889600","275.41"
"7/13/2019","1562976000","268.94"
"7/14/2019","1563062400","226.16"
"7/15/2019","1563148800","228.14"
"7/16/2019","1563235200","198.71"
"7/17/2019","1563321600","211.29"
"7/18/2019","1563408000","226.09"
"7/19/2019","1563494400","221.28"
"7/20/2019","1563580800","228.71"
"7/21/2019","1563667200","225.40"
"7/22/2019","1563753600","217.22"
"7/23/2019","1563840000","212.21"
"7/24/2019","1563926400","216.66"
"7/25/2019","1564012800","219.41"
"7/26/2019","1564099200","219.23"
"7/27/2019","1564185600","219.85"
"7/28/2019","1564272000","211.15"
"7/29/2019","1564358400","211.52"
"7/30/2019","1564444800","209.82"
"7/31/2019","1564531200","218.70"
"8/1/2019","1564617600","217.51"
"8/2/2019","1564704000","217.70"
"8/3/2019","1564790400","217.73"
"8/4/2019","1564876800","222.70"
"8/5/2019","1564963200","233.19"
"8/6/2019","1565049600","228.70"
"8/7/2019","1565136000","225.99"
"8/8/2019","1565222400","221.18"
"8/9/2019","1565308800","210.47"
"8/10/2019","1565395200","206.26"
"8/11/2019","1565481600","216.39"
"8/12/2019","1565568000","211.28"
"8/13/2019","1565654400","208.62"
"8/14/2019","1565740800","186.49"
"8/15/2019","1565827200","188.24"
"8/16/2019","1565913600","185.41"
"8/17/2019","1566000000","185.69"
"8/18/2019","1566086400","194.77"
"8/19/2019","1566172800","202.43"
"8/20/2019","1566259200","196.55"
"8/21/2019","1566345600","187.32"
"8/22/2019","1566432000","190.74"
"8/23/2019","1566518400","194.64"
"8/24/2019","1566604800","191.08"
"8/25/2019","1566691200","186.58"
"8/26/2019","1566777600","188.46"
"8/27/2019","1566864000","187.17"
"8/28/2019","1566950400","173.01"
"8/29/2019","1567036800","168.95"
"8/30/2019","1567123200","168.52"
"8/31/2019","1567209600","172.15"
"9/1/2019","1567296000","171.42"
"9/2/2019","1567382400","178.76"
"9/3/2019","1567468800","179.13"
"9/4/2019","1567555200","175.01"
"9/5/2019","1567641600","174.38"
"9/6/2019","1567728000","169.47"
"9/7/2019","1567814400","178.32"
"9/8/2019","1567900800","181.67"
"9/9/2019","1567987200","180.84"
"9/10/2019","1568073600","180.01"
"9/11/2019","1568160000","178.48"
"9/12/2019","1568246400","181.19"
"9/13/2019","1568332800","181.56"
"9/14/2019","1568419200","188.90"
"9/15/2019","1568505600","189.48"
"9/16/2019","1568592000","197.85"
"9/17/2019","1568678400","207.90"
"9/18/2019","1568764800","210.50"
"9/19/2019","1568851200","221.01"
"9/20/2019","1568937600","218.26"
"9/21/2019","1569024000","215.10"
"9/22/2019","1569110400","211.23"
"9/23/2019","1569196800","200.97"
"9/24/2019","1569283200","166.47"
"9/25/2019","1569369600","170.22"
"9/26/2019","1569456000","166.06"
"9/27/2019","1569542400","174.39"
"9/28/2019","1569628800","174.14"
"9/29/2019","1569715200","169.68"
"9/30/2019","1569801600","181.47"
"10/1/2019","1569888000","176.39"
"10/2/2019","1569974400","181.06"
"10/3/2019","1570060800","175.17"
"10/4/2019","1570147200","176.21"
"10/5/2019","1570233600","176.90"
"10/6/2019","1570320000","170.26"
"10/7/2019","1570406400","180.49"
"10/8/2019","1570492800","181.09"
"10/9/2019","1570579200","193.43"
"10/10/2019","1570665600","191.73"
"10/11/2019","1570752000","180.94"
"10/12/2019","1570838400","180.09"
"10/13/2019","1570924800","181.37"
"10/14/2019","1571011200","186.96"
"10/15/2019","1571097600","180.74"
"10/16/2019","1571184000","174.76"
"10/17/2019","1571270400","177.50"
"10/18/2019","1571356800","173.29"
"10/19/2019","1571443200","172.37"
"10/20/2019","1571529600","175.84"
"10/21/2019","1571616000","174.64"
"10/22/2019","1571702400","171.64"
"10/23/2019","1571788800","162.72"
"10/24/2019","1571875200","161.07"
"10/25/2019","1571961600","181.79"
"10/26/2019","1572048000","180.16"
